userName,score,content,at
A Google user,5,It good,2025-01-18 19:31:50
A Google user,5,Very super active with no delay,2025-01-18 19:26:19
A Google user,5,I love it,2025-01-18 19:25:56
A Google user,1,Too slow to load,2025-01-18 19:03:56
A Google user,5,👌👌👌👌👌,2025-01-18 18:54:48
A Google user,1,It so annoying to log in to ur acc and work it will always show fail to inboard customer,2025-01-18 18:36:03
A Google user,4,Good,2025-01-18 18:29:35
A Google user,5,Good service,2025-01-18 17:55:17
A Google user,5,A wonderful app and perfect transaction,2025-01-18 17:37:53
A Google user,1,I wone moniepoint account,2025-01-18 17:15:46
A Google user,5,It is one of the best app for transfer so far,2025-01-18 17:09:11
A Google user,5,Excellent,2025-01-18 16:54:35
A Google user,5,good,2025-01-18 16:52:37
A Google user,5,I want to upgrade my app,2025-01-18 16:39:23
A Google user,5,I'm really enjoying the sharp sending money and receiving money instantly without any delay,2025-01-18 16:13:11
A Google user,5,"The app is good and have help me alot ,in my business",2025-01-18 16:06:15
A Google user,5,I love this app and the terminal Transactions are fast,2025-01-18 15:52:18
A Google user,1,I am not happy with this app I have money in it and I can not access it after the upgrade,2025-01-18 15:48:06
A Google user,3,Lately network is not friendly,2025-01-18 15:31:27
A Google user,1,Should I say I regretted upgrading the app because. I've been unable to access payment with my phone and the POS machine is also very slow this is the worst experience I've had,2025-01-18 15:29:11
A Google user,5,More,2025-01-18 15:20:49
A Google user,5,It's very suitable for online Payment,2025-01-18 15:16:50
A Google user,5,Very nice,2025-01-18 15:12:33
A Google user,4,Very good,2025-01-18 15:05:21
A Google user,5,I love moniepont,2025-01-18 14:59:09
A Google user,5,Good to go,2025-01-18 14:58:30
A Google user,5,Good,2025-01-18 14:35:08
A Google user,5,Mice,2025-01-18 14:31:55
A Google user,3,Latest update does not display pending POS transfers. I can no longer access or accept my pending POS transfers as I was able to do with previous app version,2025-01-18 14:28:40
A Google user,5,Good,2025-01-18 14:25:10
A Google user,5,Excellent,2025-01-18 14:13:03
A Google user,1,This is taking time to update. I've stable network yet nothing is happening,2025-01-18 14:11:16
A Google user,5,Why hold my 10k I just transfer from my Opay account to moniepoint account please check my account details and send me back my 10k,2025-01-18 14:09:41
A Google user,5,"Nice app,",2025-01-18 14:08:42
A Google user,4,Absolutely good,2025-01-18 13:56:15
A Google user,5,good,2025-01-18 13:45:03
A Google user,5,Very good app,2025-01-18 13:17:20
A Google user,5,Supportive,2025-01-18 13:11:49
A Google user,5,I like it,2025-01-18 13:04:02
A Google user,5,Very good,2025-01-18 13:01:46
A Google user,3,Unable to upgrade app,2025-01-18 12:50:15
A Google user,5,Verry giod,2025-01-18 12:45:53
A Google user,5,Good,2025-01-18 12:38:43
A Google user,1,"I don't understand you people,I can't enter my app",2025-01-18 12:22:39
A Google user,5,I love Moneypoint so much Moneypoint the best place to save,2025-01-18 12:17:10
A Google user,5,I very good app,2025-01-18 12:06:27
A Google user,5,Good,2025-01-18 11:56:51
A Google user,5,Thank you monipoint company since when I am using this app I didn't regret for once thank you,2025-01-18 11:54:56
A Google user,1,The app can't accept pending transfer again,2025-01-18 11:49:56
A Google user,5,Originally,2025-01-18 11:46:36
A Google user,5,Easy banking,2025-01-18 11:45:29
A Google user,5,ˢᵒ ˢᵉᶜᵘʳᵃᵇˡᵉ,2025-01-18 11:45:23
A Google user,5,"The Moniepoint Business Application is very easy to operate, it has a lot of icons , the more you operate the higher your income, I start operating it with small amount, now I'm growing faster.",2025-01-18 11:42:19
A Google user,2,Nice,2025-01-18 11:42:19
A Google user,5,Amazing,2025-01-18 11:31:30
A Google user,5,Good,2025-01-18 11:18:18
A Google user,5,Pos services is top notch 👌,2025-01-18 11:09:29
A Google user,5,"When it comes to fast network and easy transactions, monie point should come first... Honestly my experience with monie point is really super mond blowing.",2025-01-18 11:01:46
A Google user,1,Very poor app. I can't do an update. I can't log in also. Very wasted app,2025-01-18 11:00:19
A Google user,5,It's was good and reliable,2025-01-18 10:56:43
A Google user,5,Good,2025-01-18 10:54:05
A Google user,5,Good,2025-01-18 10:50:49
A Google user,5,Beautiful,2025-01-18 10:49:07
A Google user,5,Amazing,2025-01-18 10:43:33
A Google user,5,The app is stress free and well organised to understand. ....,2025-01-18 10:40:49
A Google user,5,Exceptional interface,2025-01-18 10:19:13
A Google user,5,Nicely structured,2025-01-18 10:16:25
A Google user,5,Moni point is the best in all,2025-01-18 10:14:17
A Google user,4,"Great, i still can not view my balance after upgrading my app.",2025-01-18 10:05:10
A Google user,4,I love this bank,2025-01-18 10:03:12
A Google user,5,Fantastic app,2025-01-18 09:59:24
A Google user,5,The best app,2025-01-18 09:52:15
A Google user,5,Great,2025-01-18 09:50:48
A Google user,2,Nice app,2025-01-18 09:40:38
A Google user,5,Fantastic!,2025-01-18 09:35:36
A Google user,5,So good 👍,2025-01-18 09:32:09
A Google user,4,Nice one,2025-01-18 09:25:49
A Google user,5,Best ever,2025-01-18 08:48:18
A Google user,5,I'm happy with this app,2025-01-18 08:42:39
A Google user,5,Moniepoint is the best in all network 100/100,2025-01-18 08:33:27
A Google user,5,I'm fine with that but you can come,2025-01-18 08:22:32
A Google user,5,Amazing,2025-01-18 08:21:56
A Google user,5,Good indeed,2025-01-18 08:14:01
A Google user,2,"Since this update, my app refused to open, I really angry about this, it's not network issue or data, I have tried all but my app is not opening, do something about this",2025-01-18 08:11:12
A Google user,5,Excellent,2025-01-18 08:03:14
A Google user,1,Q o,2025-01-18 08:02:08
A Google user,5,"Recently is peaceful, no issues for now",2025-01-18 07:40:10
A Google user,4,Amazing,2025-01-18 07:39:34
A Google user,5,Electric,2025-01-18 07:27:08
A Google user,5,More than a bank,2025-01-18 07:11:00
A Google user,5,fantastic,2025-01-18 07:03:48
A Google user,3,It's good very easy to use,2025-01-18 06:18:34
A Google user,5,Ok,2025-01-18 06:15:59
A Google user,5,this is a wonderful bank app ever it helps me to save and lock my savings b,2025-01-18 06:11:29
A Google user,5,Very very impressive and lovely,2025-01-18 04:11:56
A Google user,5,I love it,2025-01-18 04:09:41
A Google user,1,I started working just to make mama proud,2025-01-18 03:35:01
A Google user,5,Okay,2025-01-18 02:48:25
A Google user,5,Business,2025-01-18 02:03:53
A Google user,3,There is no business loan option on the app and you keep saying i should apply on the app,2025-01-18 01:34:17
A Google user,3,Is nice 👍,2025-01-18 00:35:52
A Google user,4,Good and smoothly OK,2025-01-18 00:31:03
A Google user,5,It's the best,2025-01-18 00:27:44
A Google user,5,Cool,2025-01-18 00:27:21
A Google user,5,Gaddafi muhammad adamu,2025-01-18 00:06:01
A Google user,5,Super cute,2025-01-18 00:04:04
A Google user,4,Extraordinary app,2025-01-17 23:59:57
A Google user,5,Good,2025-01-17 23:58:11
A Google user,5,Fantastic app,2025-01-17 23:53:43
A Google user,5,very good,2025-01-17 23:43:26
A Google user,5,It is good and reliable,2025-01-17 23:36:25
A Google user,2,"It's okay, keep on rolling,",2025-01-17 23:15:36
A Google user,5,Phenomenal,2025-01-17 23:12:19
A Google user,5,Good experience,2025-01-17 22:27:40
A Google user,5,Cool,2025-01-17 22:14:12
A Google user,1,Moniepoint Business is very okay,2025-01-17 22:12:36
A Google user,5,very happy,2025-01-17 21:59:06
A Google user,5,Nice,2025-01-17 21:55:25
A Google user,5,I like this application,2025-01-17 21:55:23
A Google user,5,it is very useful,2025-01-17 21:48:28
A Google user,5,Good and fast,2025-01-17 21:47:32
A Google user,5,Innolight the app is very perfect and good is very fast to transfer anniversary to be trans,2025-01-17 21:36:37
A Google user,5,Good and reliable.,2025-01-17 21:24:56
A Google user,2,"Very much interesting, keep on the good work",2025-01-17 21:20:50
A Google user,5,Very nice and reliable,2025-01-17 21:09:45
A Google user,5,Not bad,2025-01-17 21:05:36
A Google user,5,Is giving me too much problem for transaction,2025-01-17 20:55:38
A Google user,5,"I love how this app works effectively, but this new update is not opening on my phone",2025-01-17 20:31:23
A Google user,5,Good,2025-01-17 20:25:29
A Google user,5,Very good,2025-01-17 20:21:56
A Google user,5,The app is working perfectly but it always delayed in fetching customer Data,2025-01-17 20:15:44
A Google user,4,I so much enjoy your service to humanity and to the nation building through efficient and effective service provided.,2025-01-17 20:13:24
A Google user,5,It is very good and reliable,2025-01-17 20:00:54
A Google user,5,Very fantastic 😍,2025-01-17 19:57:16
A Google user,5,Nice app,2025-01-17 19:51:51
A Google user,5,perfect,2025-01-17 19:50:01
A Google user,5,Very very good,2025-01-17 19:47:00
A Google user,5,Good,2025-01-17 19:00:31
A Google user,3,The account is okay but 20 naira charges on every transaction is too much,2025-01-17 18:39:51
A Google user,5,Easy and fast and reliable to make payments and pay bills,2025-01-17 18:28:30
A Google user,4,"Weldone moniepoint app,so far, my experience with the app is good 👍",2025-01-17 18:20:44
A Google user,3,Why can't I withdraw my bonus from this new app.....pls do something.,2025-01-17 18:05:00
A Google user,4,Good,2025-01-17 17:36:44
A Google user,5,Not okay,2025-01-17 17:29:40
A Google user,5,Opay is the best thing that have ever happened to me.,2025-01-17 17:27:25
A Google user,5,Good network,2025-01-17 16:56:16
A Google user,5,Can't make use of my app,2025-01-17 16:54:13
A Google user,5,Better by far,2025-01-17 16:45:50
A Google user,3,far,2025-01-17 16:44:15
A Google user,1,Your network is somehow bad,2025-01-17 16:12:48
A Google user,5,Fantastic,2025-01-17 15:55:37
A Google user,5,Good Application i really appreciate it,2025-01-17 15:53:19
A Google user,5,Moniepoint Business Banking is the best of all,2025-01-17 15:46:24
A Google user,1,So sweet,2025-01-17 15:35:24
A Google user,3,Nice excellent work,2025-01-17 15:25:20
A Google user,4,"Excellent services, I love MONIE POINT",2025-01-17 15:21:31
A Google user,5,"The application is very good when used, but sometimes the receiver's full details is not showing in the receipt",2025-01-17 15:20:39
A Google user,5,I really like the futures of this apo,2025-01-17 15:14:41
A Google user,5,Great and satisfactory,2025-01-17 15:09:11
A Google user,5,Vry nice,2025-01-17 15:06:48
A Google user,5,The best when it comes to microfinance bank,2025-01-17 14:59:41
A Google user,5,"I am having small issue with the app, just recently I started showing me to upgrade to the latest version and when I check the app that I was using is the latest version in the place store",2025-01-17 14:58:58
A Google user,5,Very okay,2025-01-17 14:57:03
A Google user,5,100% done,2025-01-17 14:50:31
A Google user,5,No comment I like the app,2025-01-17 14:43:14
A Google user,5,Good,2025-01-17 14:36:52
A Google user,4,I really love this app it's 99 percent safe and fast,2025-01-17 14:33:53
A Google user,5,Very nice,2025-01-17 13:57:25
A Google user,1,Not ok,2025-01-17 13:49:00
A Google user,5,Online money making. 👍 Great app,2025-01-17 13:46:54
A Google user,5,Great user experience,2025-01-17 13:39:22
A Google user,5,Provision center & business center with soft drink,2025-01-17 13:35:19
A Google user,5,"Very good, fast and reliable",2025-01-17 13:27:27
A Google user,5,Interesting and good experience meanwhile the app. Is not upgrading.,2025-01-17 13:18:05
A Google user,5,New to it,2025-01-17 13:16:42
A Google user,5,The app is saying about upgrading ahhh 🤦🤦 I can't upgrade it oo,2025-01-17 12:54:50
A Google user,5,Well I love the app but only the commer is you cannot travel for a week without restrictions on the account,2025-01-17 12:54:17
A Google user,4,"Moniepoint is super active, and effective in transaction...",2025-01-17 12:46:46
A Google user,5,This app is the best when it comes on any online banking stuff big love moniepoint,2025-01-17 12:40:14
A Google user,5,Great app,2025-01-17 12:33:44
A Google user,5,Very good,2025-01-17 12:28:29
A Google user,5,This is the most wonderful banking app I have ever use very reliable and I love this app so much they always give me cash back for every transaction I did and can withdraw it at any given time no delay in transactions very fast and reliable,2025-01-17 12:19:46
